sample_id,document_id,unit_id,arm,metric_name,metric_value,notes
sbt-toan-12-kntt-tap-1_full_s2,sbt-toan-12-kntt-tap-1,document_level,full_s2,n_chunks,1392.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,precision,0.21912114014251782,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,recall,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,f1,0.3594739405747686,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,math_preservation,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,answer_attachment,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,solution_attachment,0.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,idempotence,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,runtime,0.009862600003543776,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_chunking,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_chunking,n_chunks,1685.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,precision,0.2882953652788688,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,recall,0.994579945799458,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,f1,0.4470158343483556,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,math_preservation,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,answer_attachment,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,solution_attachment,0.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,idempotence,1.0,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,runtime,85.62755430000107,n_blocks=1685
sbt-toan-12-kntt-tap-1_legacy_or_naive_normalization,sbt-toan-12-kntt-tap-1,document_level,legacy_or_naive_normalization,n_chunks,1274.0,n_blocks=1685
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,precision,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,recall,0.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,f1,0.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,math_preservation,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,answer_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,solution_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,idempotence,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,runtime,0.00028190000011818483,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,n_chunks,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,precision,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,recall,0.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,f1,0.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,math_preservation,0.0005850804485616773,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,answer_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,solution_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,idempotence,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,runtime,0.27018800000223564,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,n_chunks,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,precision,0.2609359104781282,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,recall,0.9752851711026616,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,f1,0.4117174959871589,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,math_preservation,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,answer_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,solution_attachment,0.07462686567164178,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,idempotence,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,runtime,193.22371489999932,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,n_chunks,1967.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,precision,0.24259789875835722,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,recall,0.9657794676806084,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,f1,0.3877862595419847,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,math_preservation,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,answer_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,solution_attachment,0.029850746268656716,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,idempotence,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,runtime,159.98765930000081,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,n_chunks,2095.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,precision,0.21184051550543698,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,recall,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,f1,0.3496178132269857,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,math_preservation,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,answer_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,solution_attachment,0.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,idempotence,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,runtime,0.008415200005401857,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,n_chunks,2484.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,precision,0.2622359608449253,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,recall,0.967680608365019,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,f1,0.4126469396027564,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,math_preservation,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,answer_attachment,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,solution_attachment,0.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,idempotence,1.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,runtime,180.01775080000516,n_blocks=2484
sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-canh-dieu.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,n_chunks,1942.0,n_blocks=2484
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,precision,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,recall,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,f1,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,math_preservation,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,answer_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,solution_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,idempotence,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,runtime,0.0006849999990663491,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,n_chunks,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,precision,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,recall,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,f1,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,math_preservation,0.00011367511651699443,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,answer_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,solution_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,idempotence,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,runtime,0.3545857999997679,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,n_chunks,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,precision,0.28217581350169985,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,recall,0.9715719063545151,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,f1,0.43733534060971024,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,math_preservation,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,answer_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,solution_attachment,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,idempotence,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,runtime,197.83980449999945,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,n_chunks,2060.0,n_blocks=2640
