sample_id,document_id,unit_id,arm,metric_name,metric_value,notes
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,precision,0.24454545454545454,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,recall,0.8996655518394648,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,f1,0.3845604002859185,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,math_preservation,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,answer_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,solution_attachment,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,idempotence,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,runtime,189.99946199999977,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,n_chunks,2201.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,precision,0.22660098522167488,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,recall,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,f1,0.3694779116465864,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,math_preservation,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,answer_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,solution_attachment,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,idempotence,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,runtime,0.009665799996582791,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,n_chunks,2640.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,precision,0.28896585848589806,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,recall,0.9765886287625418,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,f1,0.44597174494081704,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,math_preservation,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,answer_attachment,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,solution_attachment,0.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,idempotence,1.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,runtime,194.1656612000006,n_blocks=2640
sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-chan-troi-sang-tao.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,n_chunks,2022.0,n_blocks=2640
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,precision,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,recall,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,f1,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,math_preservation,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,answer_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,solution_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,idempotence,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,runtime,0.0005560000063269399,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_raw_s1_passthrough,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,raw_s1_passthrough,n_chunks,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,precision,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,recall,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,f1,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,math_preservation,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,answer_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,solution_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,idempotence,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,runtime,0.2938053000034415,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_normalization_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,normalization_only,n_chunks,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,precision,0.27717976318622173,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,recall,0.9961315280464217,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,f1,0.4336842105263157,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,math_preservation,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,answer_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,solution_attachment,0.037037037037037035,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,idempotence,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,runtime,174.11288039999636,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_chunking_only,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,chunking_only,n_chunks,1859.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,precision,0.2345924453280318,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,recall,0.9129593810444874,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,f1,0.3732700672202451,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,math_preservation,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,answer_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,solution_attachment,0.037037037037037035,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,idempotence,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,runtime,153.43987899999775,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_full_s2,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,full_s2,n_chunks,2013.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,precision,0.21823554242296328,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,recall,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,f1,0.35828135828135826,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,math_preservation,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,answer_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,solution_attachment,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,idempotence,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,runtime,0.008099799997580703,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_chunking,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_chunking,n_chunks,2370.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,precision,0.2749599572877736,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,recall,0.9961315280464217,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,f1,0.43096234309623427,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,math_preservation,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,answer_attachment,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,solution_attachment,0.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,idempotence,1.0,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,runtime,164.1881629000054,n_blocks=2370
sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6_legacy_or_naive_normalization,sach-bai-tap-toan-10-tap-1-ket-noi-tri-thuc-voi-cuoc-song.pdf_by_PaddleOCR-VL-1.6,document_level,legacy_or_naive_normalization,n_chunks,1874.0,n_blocks=2370
synthetic__single_block_raw_s1_passthrough,synthetic__single_block,document_level,raw_s1_passthrough,precision,1.0,n_blocks=1
synthetic__single_block_raw_s1_passthrough,synthetic__single_block,document_level,raw_s1_passthrough,recall,1.0,n_blocks=1
synthetic__single_block_raw_s1_passthrough,synthetic__single_block,document_level,raw_s1_passthrough,f1,1.0,n_blocks=1
synthetic__single_block_raw_s1_passthrough,synthetic__single_block,document_level,raw_s1_passthrough,math_preservation,1.0,n_blocks=1
